passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",85,Kevin,,Vogt,2482,1991-09-23,194,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14842,right,K. Vogt,null,Kevin Vogt,Kevin Vogt,Kevin Vogt,de GER,DF,Hoffenheim,25,1991,31.0,1977,2227,88.8,44556,18559,433,466,92.9,1147,1227,93.5,388,509,76.2,1,0.7,1.4,0.3,9,116,13,0,126,38,67.6,30,7,1,23,34,11,37,23,14,25,63,114,2,Matches,2227,2134,87,85,2,15,0,2,0,0,0,0,1977,6,11,9,0,0.0,20,33,0,0,25,28,0,1,1,207,31,25,55.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",85,Daniel,,Ginczek,2445,1991-04-13,190,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14845,right,D. Ginczek,null,Daniel Ginczek,Daniel Ginczek,Daniel Ginczek,de GER,FW,Stuttgart,26,1991,16.9,206,344,59.9,3112,767,118,186,63.4,71,109,65.1,11,18,61.1,0,1.4,1.2,-1.4,15,18,8,0,31,8,16.7,3,5,0,2,12,10,16,1,15,5,13,13,0,Matches,344,328,12,1,1,2,6,1,0,0,0,0,206,4,15,3,0,0.0,32,18,8,6,5,4,0,0,0,33,47,71,39.8,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",95,Ralf,,F\u00e4hrmann,2449,1988-09-27,196,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14847,right,R. F\u00e4hrmann,null,Ralf Fährmann,Ralf Fährmann,Ralf Fährmann,de GER,GK,Schalke 04,28,1988,33.5,646,955,67.6,21266,15444,64,64,100.0,269,271,99.3,310,611,50.7,0,0.1,0.1,-0.1,1,12,0,0,0,1,33.3,1,0,0,1,3,2,1,0,1,1,2,12,7,Matches,955,622,328,92,0,1,0,0,0,0,0,0,646,5,1,1,0,0.0,0,10,0,0,1,0,0,0,0,31,9,0,100.0,Germany
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",87,Kyriakos,,Papadopoulos,2450,1992-02-23,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",14857,right,K. Papadopoulos,12678,Kyriakos Papadopoulos,Kyriakos Papadopoulos,Kyriakos Papadopoulos,gr GRE,DF,Hamburger SV,25,1992,29.0,895,1223,73.2,18368,8758,263,302,87.1,512,641,79.9,113,245,46.1,1,0.6,0.7,0.4,9,78,6,1,106,60,59.4,36,24,0,41,69,28,54,35,19,43,103,181,2,Matches,1223,1136,81,80,0,6,2,1,0,0,0,0,895,6,20,12,1,1.0,36,28,2,2,43,54,0,1,0,132,107,62,63.3,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,Marco,,H\u00f6ger,2463,1989-09-16,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14863,right,M. H\u00f6ger,null,Marco Höger,Marco Höger,Marco Höger,de GER,MF,Köln,27,1989,18.6,1002,1206,83.1,17718,6138,432,485,89.1,444,506,87.7,96,133,72.2,0,0.4,1.0,-0.4,8,108,14,3,141,60,46.9,31,28,1,30,64,34,35,5,30,25,85,27,1,Matches,1206,1148,54,44,0,8,8,10,0,0,0,0,1002,4,38,4,0,0.0,35,32,0,8,25,40,0,1,0,130,49,37,57.0,Germany
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",85,Dennis,,Aogo,2445,1987-01-14,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14885,left,D. Aogo,null,Dennis Aogo,Dennis Aogo,Dennis Aogo,de GER,"MF,DF",Stuttgart,30,1987,21.7,971,1203,80.7,18604,4715,398,440,90.5,421,492,85.6,140,240,58.3,6,2.3,2.7,3.7,24,64,18,6,85,35,63.6,17,18,0,14,22,8,27,3,24,29,64,27,1,Matches,1203,1002,198,51,0,10,104,97,50,19,29,0,971,3,18,5,0,0.0,33,12,0,104,29,26,0,1,0,96,11,12,47.8,Germany
"{'name': 'Suriname', 'id': '740', 'alpha3code': 'SUR', 'alpha2code': 'SR'}",88,Jeffrey ,,Bruma,2451,1991-11-13,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",14887,right,J. Bruma,null,Jeffrey  Bruma,Jeffrey Bruma,Jeffrey Bruma,nl NED,DF,Wolfsburg,25,1991,11.0,531,615,86.3,11658,4054,141,160,88.1,287,309,92.9,102,137,74.5,0,0.1,0.3,-0.1,1,26,2,0,28,13,42.9,13,0,0,6,14,8,17,12,5,14,27,43,2,Matches,615,595,19,17,0,6,1,2,0,0,0,0,531,1,3,1,0,0.0,12,2,0,1,14,11,0,0,0,32,34,24,58.6,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",79,Dennis,,Diekmeier,,1989-10-20,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14888,right,D. Diekmeier,null,Dennis Diekmeier,Dennis Diekmeier,Dennis Diekmeier,de GER,DF,Hamburger SV,27,1989,20.8,547,900,60.8,10111,5856,229,285,80.4,241,381,63.3,66,172,38.4,3,2.0,2.4,1.0,18,66,24,15,79,47,69.4,31,10,6,25,36,11,22,11,11,16,63,50,0,Matches,900,630,268,6,0,1,86,262,0,0,0,0,547,2,53,4,0,0.0,18,33,5,86,16,43,0,1,0,62,32,17,65.3,Germany
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",85,Gojko,,Ka\u010dar,,1987-01-26,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",14900,right,G. Ka\u010dar,null,Gojko Kačar,Gojko Kačar,Gojko Kačar,rs SRB,DF,Augsburg,30,1987,2.5,56,75,74.7,1022,366,19,23,82.6,33,40,82.5,4,11,36.4,0,0.0,0.0,0.0,0,0,0,0,1,7,42.9,6,1,0,3,7,4,3,2,1,4,11,7,0,Matches,75,70,5,5,0,0,1,0,0,0,0,0,56,0,0,1,0,0.0,1,1,0,1,4,6,0,0,0,4,6,11,35.3,Germany
"{'name': 'Norway', 'id': '578', 'alpha3code': 'NOR', 'alpha2code': 'NO'}",74,Per Ciljan,,Skjelbred,2457,1987-06-16,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Norway', 'id': '578', 'alpha3code': 'NOR', 'alpha2code': 'NO'}",14905,right,P. Skjelbred,null,Per Ciljan Skjelbred,Per Ciljan Skjelbred,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,30,1987,24.3,969,1140,85.0,18199,4983,381,442,86.2,435,495,87.9,129,169,76.3,0,0.8,0.8,-0.8,6,107,8,2,100,89,65.6,33,54,2,42,64,22,31,6,25,45,134,23,0,Matches,1140,1095,43,40,1,21,3,2,0,0,0,0,969,2,10,2,0,0.0,43,14,0,3,45,66,0,1,0,107,22,25,46.8,Germany
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",86,Marwin,,Hitz,2481,1987-09-18,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",14914,right,M. Hitz,null,Marwin Hitz,Marwin Hitz,Marwin Hitz,ch SUI,GK,Augsburg,29,1987,32.0,831,1152,72.1,28373,20806,53,55,96.4,369,378,97.6,409,715,57.2,0,0.0,0.1,0.0,1,16,0,0,0,1,33.3,1,0,0,1,3,2,0,0,0,0,1,12,3,Matches,1152,786,362,95,0,3,0,0,0,0,0,0,831,4,0,2,0,0.0,2,4,0,0,0,1,0,1,0,50,8,0,100.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Robin,,Knoche,2451,1992-05-22,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14917,right,R. Knoche,null,Robin Knoche,Robin Knoche,Robin Knoche,de GER,DF,Wolfsburg,25,1992,23.4,1215,1432,84.8,27253,10359,268,311,86.2,700,779,89.9,240,321,74.8,2,0.4,0.6,1.6,3,75,2,0,91,34,71.4,26,8,0,25,35,10,36,24,12,25,59,89,1,Matches,1432,1393,37,33,0,11,3,4,0,0,0,0,1215,2,8,2,0,0.0,18,11,1,3,25,20,1,1,1,77,66,37,64.1,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",88,Marco,,Russ,2462,1985-08-04,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14923,right,M. Russ,null,Marco Russ,Marco Russ,Marco Russ,de GER,DF,Eint Frankfurt,31,1985,12.7,479,593,80.8,9182,3854,160,186,86.0,254,291,87.3,57,95,60.0,0,0.1,0.2,-0.1,3,33,3,0,59,17,68.4,9,8,0,13,19,6,23,11,12,24,41,66,0,Matches,593,569,23,23,0,3,0,0,0,0,0,0,479,1,9,3,0,0.0,11,14,0,0,24,11,0,0,1,45,57,32,64.0,Germany
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",72,Makoto,,Hasebe,2462,1984-01-18,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",14929,right,M. Hasebe,12913,Makoto Hasebe,Makoto Hasebe,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,33,1984,23.2,1015,1159,87.6,21633,6594,263,286,92.0,549,599,91.7,180,233,77.3,0,0.1,0.5,-0.1,4,56,8,0,72,38,63.6,19,19,0,21,33,12,40,19,21,25,63,74,0,Matches,1159,1083,68,65,0,11,5,2,1,0,1,0,1015,8,9,3,1,0.0,16,28,0,5,25,23,0,2,0,113,15,29,34.1,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,Maximilian,,Arnold,2451,1994-05-27,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14938,left,M. Arnold,null,Maximilian Arnold,Maximilian Arnold,Maximilian Arnold,de GER,MF,Wolfsburg,23,1994,27.3,1144,1451,78.8,24138,7319,365,411,88.8,541,611,88.5,219,376,58.2,0,2.9,3.3,-2.9,38,126,21,7,148,51,43.9,23,23,5,25,57,32,31,4,27,28,79,34,0,Matches,1451,1267,176,104,2,34,114,3,63,31,26,2,1144,8,29,9,1,0.0,52,80,3,114,28,41,0,1,0,127,21,34,38.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",82,Oliver,,Baumann,2482,1990-06-02,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14979,right,O. Baumann,null,Oliver Baumann,Oliver Baumann,Oliver Baumann,de GER,GK,Hoffenheim,27,1990,34.0,1032,1449,71.2,29127,22355,205,205,100.0,458,466,98.3,359,760,47.2,0,0.0,0.1,0.0,0,17,0,0,2,0,0.0,0,0,0,0,2,2,0,0,0,1,1,15,6,Matches,1449,1089,353,92,0,1,0,0,0,0,0,0,1032,7,1,0,0,0.0,0,5,0,0,1,0,0,0,0,83,8,1,88.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",69,Oliver,,Sorg,2455,1990-05-29,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14988,right,O. Sorg,null,Oliver Sorg,Oliver Sorg,Oliver Sorg,de GER,"DF,MF",Hannover 96,27,1990,18.7,523,759,68.9,10304,4450,194,230,84.3,243,335,72.5,80,173,46.2,1,0.6,1.0,0.4,8,53,10,5,59,46,43.4,27,18,1,23,53,30,24,7,17,42,88,71,0,Matches,759,668,88,14,0,6,25,74,0,0,0,0,523,3,16,4,0,0.0,18,17,0,25,42,28,0,0,0,71,15,18,45.5,Germany
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,Daniel,,Caligiuri,2449,1988-01-15,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14989,right,D. Caligiuri,null,Daniel Caligiuri,Daniel Caligiuri,Daniel Caligiuri,it ITA,"DF,MF",Schalke 04,29,1988,32.4,1261,1801,70.0,23101,10049,539,637,84.6,564,769,73.3,143,330,43.3,10,5.5,4.1,4.5,48,90,21,11,143,100,52.1,48,43,9,49,94,45,59,4,55,67,167,71,0,Matches,1801,1286,505,102,0,13,168,351,52,13,38,0,1261,10,62,4,0,0.0,38,43,0,168,67,66,0,0,0,235,26,24,52.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",89,Matthias,,Ginter,2454,1994-01-19,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14991,right,M. Ginter,3148,Matthias Ginter,Matthias Ginter,Matthias Ginter,de GER,DF,Gladbach,23,1994,34.0,1792,2064,86.8,36425,11767,516,566,91.2,1043,1130,92.3,219,331,66.2,2,1.0,1.0,1.0,7,106,11,0,138,48,77.8,27,20,1,35,45,10,40,17,23,40,88,114,1,Matches,2064,1998,60,50,0,23,3,10,0,0,0,0,1792,6,16,2,0,0.0,9,39,1,3,40,37,0,0,0,118,90,59,60.4,Germany
"{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",87,Karim,,Gu\u00e9d\u00e9,2453,1985-01-07,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Togo', 'id': '764', 'alpha3code': 'TGO', 'alpha2code': 'TG'}",14992,right,K. Gu\u00e9d\u00e9,null,Karim Guédé,Karim Guédé,Karim Guédé,sk SVK,FW,Freiburg,32,1985,0.7,4,10,40.0,59,8,2,3,66.7,2,6,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,2,100.0,2,0,0,2,2,0,1,1,0,1,3,0,0,Matches,10,9,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0.0,1,2,0,0,1,2,0,0,0,0,0,2,0.0,Germany
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",79,Jonathan,,Schmid,2481,1990-06-26,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",14997,right,J. Schmid,null,Jonathan Schmid,Jonathan Schmid,Jonathan Schmid,fr FRA,"DF,FW",Augsburg,27,1990,16.4,455,645,70.5,7351,3333,224,260,86.2,142,202,70.3,52,113,46.0,0,1.8,2.3,-1.8,28,18,7,4,34,23,61.1,6,13,4,11,18,7,16,1,15,10,33,35,1,Matches,645,473,169,18,0,2,88,102,49,9,35,0,455,3,23,1,0,0.0,11,15,1,88,10,16,0,0,0,63,21,20,51.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",80,Julian,,Schuster,,1985-04-15,189,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14998,right,J. Schuster,null,Julian Schuster,Julian Schuster,Julian Schuster,de GER,"DF,MF",Freiburg,32,1985,14.5,603,762,79.1,12604,5238,163,185,88.1,346,379,91.3,84,177,47.5,0,1.2,1.9,-1.2,14,43,5,1,50,14,54.5,6,7,1,6,11,5,17,10,7,19,33,56,0,Matches,762,628,131,75,0,5,74,2,54,21,23,4,603,3,6,1,0,0.0,7,9,0,74,19,10,0,2,2,55,19,16,54.3,Germany
"{'name': 'Norway', 'id': '578', 'alpha3code': 'NOR', 'alpha2code': 'NO'}",83,H\u00e5vard,,Nordtveit,2482,1990-06-21,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Norway', 'id': '578', 'alpha3code': 'NOR', 'alpha2code': 'NO'}",15012,right,H. Nordtveit,7336,Håvard Nordtveit,Håvard Nordtveit,Håvard Nordtveit,no NOR,DF,Hoffenheim,27,1990,10.8,499,577,86.5,10185,4001,164,177,92.7,260,275,94.5,69,113,61.1,0,0.0,0.3,0.0,1,52,3,0,61,19,72.2,10,9,0,13,18,5,19,8,11,10,29,50,0,Matches,577,553,24,19,0,11,0,5,0,0,0,0,499,0,6,0,0,0.0,10,7,0,0,10,16,0,0,0,35,13,5,72.2,Germany
"{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",82,Oscar,,Wendt,2454,1985-10-24,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",15014,left,O. Wendt,null,Oscar Wendt,Oscar Wendt,Oscar Wendt,se SWE,DF,Gladbach,31,1985,27.3,1070,1410,75.9,18912,6826,486,552,88.0,470,576,81.6,103,231,44.6,1,2.0,2.1,-1.0,25,69,16,10,91,54,66.7,31,19,4,30,45,15,46,12,34,27,81,71,0,Matches,1410,1105,297,47,0,6,86,220,29,2,26,0,1070,8,31,2,0,0.0,31,13,3,86,27,40,0,0,0,101,19,26,42.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",76,Matthias,,Zimmermann,2445,1992-06-16,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15015,right,M. Zimmermann,null,Matthias Zimmermann,Matthias Zimmermann,Matthias Zimmermann,de GER,DF,Stuttgart,25,1992,0.9,31,45,68.9,411,111,23,27,85.2,8,11,72.7,0,6,0.0,0,0.0,0.0,0.0,0,1,0,0,0,3,75.0,2,1,0,3,4,1,0,0,0,1,4,5,1,Matches,45,34,11,2,0,0,2,9,0,0,0,0,31,0,2,0,0,0.0,0,0,0,2,1,1,0,0,0,5,2,0,100.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",76,Tony,,Jantschke,2454,1990-04-07,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15019,right,T. Jantschke,null,Tony Jantschke,Tony Jantschke,Tony Jantschke,de GER,DF,Gladbach,27,1990,8.1,309,434,71.2,5585,2412,127,162,78.4,151,198,76.3,28,52,53.8,1,0.1,0.2,0.9,2,35,2,1,33,13,61.5,9,4,0,8,13,5,10,1,9,6,19,25,0,Matches,434,338,94,10,0,1,11,84,0,0,0,0,309,2,18,2,0,0.0,8,9,0,11,6,11,0,0,0,21,16,9,64.0,Germany
"{'name': 'Australia', 'id': '36', 'alpha3code': 'AUS', 'alpha2code': 'AU'}",82,Mathew,,Leckie,2457,1991-02-04,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Australia', 'id': '36', 'alpha3code': 'AUS', 'alpha2code': 'AU'}",15020,right,M. Leckie,8493,Mathew Leckie,Mathew Leckie,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,26,1991,20.6,549,793,69.2,9216,2349,260,353,73.7,216,293,73.7,50,80,62.5,1,1.6,1.6,-0.6,17,51,19,5,77,35,57.1,16,15,4,20,35,15,26,3,23,19,54,32,1,Matches,793,775,18,2,2,5,28,16,0,0,0,0,549,0,36,3,0,0.0,44,45,1,28,19,30,0,0,0,99,94,82,53.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",71,Marco,,Reus,2447,1989-05-31,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15024,right,M. Reus,3148,Marco Reus,Marco Reus,Marco Reus,de GER,"MF,FW",Dortmund,28,1989,10.3,292,384,76.0,4407,1281,144,172,83.7,93,120,77.5,27,43,62.8,0,2.4,1.6,-2.4,18,30,10,1,44,16,41.7,2,12,2,5,12,7,16,3,13,4,20,9,0,Matches,384,344,36,11,1,2,31,1,23,5,14,1,292,4,10,1,0,0.0,13,20,5,31,4,8,0,0,0,42,3,11,21.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",81,Ron-Robert,,Zieler,2445,1989-02-12,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15032,right,R. Zieler,null,Ron-Robert Zieler,Ron-Robert Zieler,Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34.0,757,1333,56.8,27608,23187,86,87,98.9,288,292,98.6,382,948,40.3,0,0.1,0.1,-0.1,1,46,0,0,0,1,100.0,1,0,0,1,1,0,2,0,2,1,2,14,5,Matches,1333,896,433,133,0,0,0,0,0,0,0,0,757,4,1,3,0,0.0,0,10,0,0,1,1,0,0,0,75,11,2,84.6,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,Konstantin,,Rausch,13889,1990-03-15,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",15039,left,K. Rausch,null,Konstantin Rausch,Konstantin Rausch,Konstantin Rausch,ru RUS,DF,Köln,27,1990,10.3,384,557,68.9,6751,3075,171,196,87.2,163,226,72.1,39,96,40.6,1,0.6,0.7,0.4,8,33,4,1,38,21,42.3,13,7,1,11,26,15,9,2,7,17,38,25,0,Matches,557,394,160,19,0,3,70,119,22,11,11,0,384,3,26,3,0,0.0,11,8,1,70,17,16,0,1,0,50,10,11,47.6,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",70,Manuel,,Schmiedebach,2455,1988-12-05,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15050,right,M. Schmiedebach,null,Manuel Schmiedebach,Manuel Schmiedebach,Manuel Schmiedebach,de GER,MF,Hannover 96,28,1988,1.8,48,70,68.6,971,353,15,21,71.4,25,32,78.1,6,12,50.0,0,0.2,0.3,-0.2,3,8,1,1,9,5,44.4,5,0,0,4,9,5,2,0,2,5,10,6,0,Matches,70,70,0,0,0,1,2,0,0,0,0,0,48,0,3,1,0,0.0,4,1,0,2,5,5,0,0,0,12,1,6,14.3,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",80,Lars,,Stindl,2454,1988-08-26,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15051,right,L. Stindl,null,Lars Stindl,Lars Stindl,Lars Stindl,de GER,"FW,MF",Gladbach,28,1988,30.3,1330,1626,81.8,20175,4845,728,844,86.3,434,504,86.1,101,135,74.8,3,6.1,4.9,-3.1,53,138,30,1,187,52,36.8,11,29,12,14,38,24,53,4,49,31,83,32,1,Matches,1626,1558,57,8,4,11,19,12,8,1,7,0,1330,11,53,5,0,0.0,61,66,9,19,31,39,1,0,0,121,55,61,47.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,Tobias,,Sippel,2454,1988-03-22,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15061,right,T. Sippel,null,Tobias Sippel,Tobias Sippel,Tobias Sippel,de GER,GK,Gladbach,29,1988,4.8,126,188,67.0,3821,2947,18,18,100.0,65,66,98.5,43,103,41.7,0,0.0,0.0,0.0,1,6,0,0,1,1,50.0,1,0,0,1,2,1,0,0,0,0,1,5,1,Matches,188,139,48,14,0,2,0,0,0,0,0,0,126,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4,0,0,,Germany
"{'name': 'Hungary', 'id': '348', 'alpha3code': 'HUN', 'alpha2code': 'HU'}",82,Willi,,Orban,2975,1992-11-03,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15069,right,W. Orban,null,Willi Orban,Willi Orban,Willi Orban,hu HUN,DF,RB Leipzig,24,1992,23.6,1143,1375,83.1,21677,9111,408,455,89.7,602,691,87.1,117,203,57.6,0,1.4,1.5,-1.4,7,72,0,0,97,49,67.4,35,14,0,29,43,14,45,18,27,28,77,155,1,Matches,1375,1298,75,69,0,5,3,6,0,0,0,0,1143,2,6,5,1,0.0,27,31,4,3,28,30,0,0,0,91,110,64,63.2,Germany
