passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",74,Bakaye,,Dibassy,3789,1989-08-11,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",214710,left,B. Dibassy,19001,Bakaye Dibassy,Bakaye Dibassy,Bakaye Dibassy,ml MLI,DF,Amiens,27,1989,30.9,979,1268,77.2,16387,7447,481,538,89.4,404,496,81.5,70,158,44.3,1,0.7,1.3,0.3,9,56,6,2,87,71,48.0,45,22,4,24,50,26,52,26,26,58,129,148,0,Matches,1268,1041,218,27,0,0,36,191,0,0,0,0,979,9,37,4,0,0,33,23,4,36,58,51,0,1,0,193,39,54,41.9,France
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",73,Nicolas,,P\u00e9p\u00e9,3776,1995-09-29,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",247671,right,N. P\u00e9p\u00e9,null,Nicolas Pépé,Nicolas Pépé,Nicolas Pépé,ci CIV,"FW,MF",Lille,22,1995,31.6,824,1051,78.4,10708,2370,484,554,87.4,191,253,75.5,46,88,52.3,4,3.9,3.0,0.1,40,46,33,7,90,30,26.2,14,11,5,11,42,31,23,0,23,10,40,20,0,Matches,1051,974,74,21,6,11,58,19,11,4,4,1,824,3,31,5,0,0,29,81,26,58,10,18,1,0,0,107,27,53,33.8,France
"{'name': 'Central African Republic', 'id': '140', 'alpha3code': 'CAF', 'alpha2code': 'CF'}",81,C\u00e9dric,,Yamber\u00e9,3804,1990-11-06,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",215036,right,C. Yamber\u00e9,null,Cédric Yamberé,Cédric Yamberé,Cédric Yamberé,cf CTA,DF,Dijon,26,1990,31.4,1084,1329,81.6,22536,7638,359,404,88.9,546,600,91.0,161,283,56.9,0,0.3,0.4,-0.3,7,79,6,0,90,58,47.1,46,12,0,16,34,18,24,16,8,54,112,138,5,Matches,1329,1272,56,51,0,30,2,5,0,0,0,0,1084,1,14,7,2,0,28,32,0,2,54,42,1,4,1,151,65,49,57.0,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",68,Adama,,Mbengue,3783,1993-12-01,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",215281,left,A. Mbengue,19314,Adama Mbengue,Adama Mbengue,Adama Mbengue,sn SEN,DF,Caen,23,1993,17.7,529,838,63.1,9279,5163,248,296,83.8,215,319,67.4,55,153,35.9,0,2.1,1.3,-2.1,11,43,13,8,78,71,63.1,48,18,5,41,65,24,21,1,20,28,99,50,0,Matches,838,615,217,7,0,10,89,209,1,0,0,0,529,6,46,2,1,0,38,24,0,89,28,48,0,0,0,152,18,16,52.9,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Ihsan,,Sacko,3775,1997-07-19,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",412701,right,I. Sacko,null,Ihsan Sacko,Ihsan Sacko,Ihsan Sacko,fr FRA,"FW,MF",Nice,20,1997,2.9,67,87,77.0,975,157,42,49,85.7,22,24,91.7,2,5,40.0,1,0.6,0.2,0.4,2,3,1,0,5,1,0.0,0,1,0,0,1,1,1,0,1,2,3,1,0,Matches,87,85,1,1,1,0,1,0,0,0,0,0,67,1,5,1,0,0,3,10,1,1,2,1,0,0,0,11,1,7,12.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Ihsan,,Sacko,3775,1997-07-19,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",412701,right,I. Sacko,null,Ihsan Sacko,Ihsan Sacko,Ihsan Sacko,fr FRA,"FW,MF",Strasbourg,20,1997,7.9,140,199,70.4,1952,361,80,100,80.0,43,62,69.4,6,15,40.0,0,0.7,1.0,-0.7,5,6,3,0,13,10,20.0,6,0,4,2,10,8,2,0,2,5,15,6,0,Matches,199,189,8,0,1,1,6,3,0,0,0,0,140,2,8,1,0,0,10,14,2,6,5,8,0,0,0,42,13,20,39.4,France
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",68,Christopher,,Nkunku,3767,1997-11-14,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",347200,right,C. Nkunku,null,Christopher Nkunku,Christopher Nkunku,Christopher Nkunku,fr FRA,"FW,MF",Paris S-G,19,1997,7.0,326,361,90.3,4354,946,194,208,93.3,85,89,95.5,17,28,60.7,0,0.7,0.6,-0.7,4,22,7,0,31,5,21.4,2,2,1,3,14,11,8,2,6,5,10,2,1,Matches,361,347,13,2,1,2,10,4,7,1,5,0,326,1,3,0,0,0,12,9,2,10,5,2,0,0,0,31,4,4,50.0,France
"{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",83,Robert,,Beri\u010d,3782,1991-06-17,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",85438,right,R. Beri\u010d,12046,Robert Berič,Robert Berić,Robert Berić,si SVN,FW,Saint-Étienne,26,1991,11.6,126,182,69.2,1379,214,75,104,72.1,23,34,67.6,4,5,80.0,1,0.7,0.8,0.3,4,4,0,0,7,6,6.3,1,3,2,1,16,15,9,1,8,5,11,4,0,Matches,182,159,23,1,0,1,3,2,0,0,0,0,126,0,9,0,0,0,27,21,15,3,5,4,1,0,0,24,16,35,31.4,France
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",80,Yves,,Bissouma,3776,1996-08-30,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",413582,right,Y. Bissouma,19001,Yves Bissouma,Yves Bissouma,Yves Bissouma,ml MLI,"MF,DF",Lille,20,1996,17.3,876,1042,84.1,14330,4194,410,459,89.3,333,385,86.5,81,110,73.6,1,0.7,1.1,0.3,11,91,7,0,113,67,48.7,30,32,5,19,39,20,13,2,11,31,98,31,1,Matches,1042,973,61,19,9,6,8,42,0,0,0,0,876,8,20,3,0,0,37,11,4,8,31,50,0,0,0,122,22,11,66.7,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,Nicolas,,Basin,3777,1998-07-22,169,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",396628,left,N. Basin,null,Nicolas Basin,Nicolas Basin,Nicolas Basin,fr FRA,DF,Metz,19,1998,3.5,114,164,69.5,1971,892,58,67,86.6,44,58,75.9,12,35,34.3,0,0.1,0.1,-0.1,2,11,2,2,11,9,44.4,5,3,1,4,9,5,6,3,3,8,17,14,0,Matches,164,131,32,1,0,1,8,31,0,0,0,0,114,1,6,1,0,0,2,3,0,8,8,7,0,0,0,19,6,3,66.7,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,Val\u00e8re,,Germain,3771,1990-04-17,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",134494,right,V. Germain,null,Valère Germain,Valère Germain,Valère Germain,fr FRA,FW,Marseille,27,1990,24.1,394,542,72.7,4640,754,214,275,77.8,85,125,68.0,16,31,51.6,5,4.9,2.9,0.1,24,16,15,4,36,16,16.7,5,7,4,3,18,15,11,0,11,6,22,19,0,Matches,542,497,42,1,7,2,26,9,0,0,0,0,394,3,10,2,0,0,24,15,12,26,6,11,1,0,0,54,50,100,33.3,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",89,Mike,,Maignan,3776,1995-07-03,191,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'French Guiana', 'id': '254', 'alpha3code': 'GUF', 'alpha2code': 'GF'}",134496,right,M. Maignan,null,Mike Maignan,Mike Maignan,Mike Maignan,fr FRA,GK,Lille,22,1995,33.7,909,1155,78.7,24726,18430,132,133,99.2,498,503,99.0,272,510,53.3,0,0.0,0.0,0.0,0,9,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,0,1,8,6,Matches,1155,789,365,79,0,7,0,0,0,0,0,0,909,1,1,0,1,0,0,9,0,0,0,1,0,0,0,69,12,4,75.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",61,Alois,,Confais,3795,1996-09-07,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",249926,right,A. Confais,null,Alois Confais,Alois Confais,Alois Confais,fr FRA,"MF,DF",Troyes,20,1996,6.8,222,279,79.6,3924,1015,98,120,81.7,88,103,85.4,29,42,69.0,0,0.0,0.2,0.0,2,24,4,3,27,8,33.3,7,1,0,3,9,6,7,4,3,4,12,15,1,Matches,279,268,11,4,0,3,10,7,0,0,0,0,222,0,4,1,0,0,9,7,0,10,4,6,0,0,0,31,8,10,44.4,France
"{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",78,Rene,,Krhin,3770,1990-05-21,189,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",20685,right,R. Krhin,12046,Rene Krhin,Rene Krhin,Rene Krhin,si SVN,MF,Nantes,27,1990,14.6,424,508,83.5,6711,2207,225,248,90.7,144,176,81.8,36,52,69.2,0,0.2,0.3,-0.2,2,30,5,0,36,18,17.6,7,11,0,3,17,14,11,2,9,16,34,39,0,Matches,508,494,13,13,0,8,0,0,0,0,0,0,424,1,5,5,0,0,17,24,1,0,16,12,0,0,0,66,41,45,47.7,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",68,Nampalys,,Mendy,3775,1992-06-23,168,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",134542,right,N. Mendy,null,Nampalys Mendy,Nampalys Mendy,Nampalys Mendy,sn SEN,MF,Nice,25,1992,10.7,672,744,90.3,11391,2841,316,338,93.5,280,302,92.7,60,78,76.9,1,0.1,0.2,0.9,2,63,0,0,64,13,29.4,8,5,0,5,17,12,9,1,8,13,26,10,1,Matches,744,728,15,15,0,10,2,0,0,0,0,0,672,1,6,2,0,0,17,15,0,2,13,6,0,0,0,53,3,3,50.0,France
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",79,Stevan,,Joveti\u0107,19830,1989-11-02,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Montenegro', 'id': '499', 'alpha3code': 'MNE', 'alpha2code': 'ME'}",20948,right,S. Joveti\u0107,17371,Stevan Jovetić,Stevan Jovetić,Stevan Jovetić,me MNE,FW,Monaco,27,1989,8.4,172,257,66.9,2499,641,102,141,72.3,50,74,67.6,9,17,52.9,1,0.4,0.6,0.6,8,16,8,0,32,4,0.0,0,3,1,0,9,9,5,0,5,3,7,3,0,Matches,257,250,5,0,3,2,4,3,0,0,0,0,172,2,7,1,0,0,15,11,7,4,3,4,0,0,0,36,26,31,45.6,France
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",80,Kamil,,Glik,19830,1988-02-03,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",21097,right,K. Glik,13869,Kamil Glik,Kamil Glik,Kamil Glik,pl POL,DF,Monaco,29,1988,36.0,1365,1689,80.8,28576,11346,379,418,90.7,771,869,88.7,204,374,54.5,3,1.5,0.7,1.5,8,71,3,0,94,36,51.7,22,12,2,15,29,14,28,18,10,54,90,279,2,Matches,1689,1631,51,48,1,20,0,3,0,0,0,0,1365,7,5,8,0,0,41,32,2,0,54,23,1,1,0,140,89,58,60.5,France
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",88,Abdoulaye,,Tour\u00e9,3770,1994-03-03,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",217874,right,A. Tour\u00e9,null,Abdoulaye Touré,Abdoulaye Touré,Abdoulaye Touré,gn GUI,MF,Nantes,23,1994,31.2,1075,1372,78.4,18398,6247,491,572,85.8,407,502,81.1,125,197,63.5,1,0.9,1.4,0.1,19,154,15,4,184,74,34.3,28,38,8,23,67,44,40,10,30,62,136,49,1,Matches,1372,1353,14,12,2,19,19,1,0,0,0,0,1075,5,27,3,0,0,53,54,0,19,62,52,1,0,0,254,61,34,64.2,France
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",60,Marco,,Verratti,3767,1992-11-05,165,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21383,right,M. Verratti,null,Marco Verratti,Marco Verratti,Marco Verratti,it ITA,MF,Paris S-G,24,1992,19.1,1876,2074,90.5,28816,9429,995,1056,94.2,580,622,93.2,166,210,79.0,3,2.2,3.4,0.8,28,161,41,1,193,51,21.8,20,25,6,12,55,43,25,6,19,26,77,11,3,Matches,2074,1992,71,52,28,13,9,14,5,0,1,0,1876,11,19,9,1,1,31,53,1,9,26,33,0,0,0,115,7,7,50.0,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",68,Isma\u00efla,,Sarr,3774,1998-02-25,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",448079,right,I. Sarr,19314,Ismaïla Sarr,Ismaila Sarr,Ismaila Sarr,sn SEN,"FW,MF",Rennes,19,1998,20.6,328,441,74.4,4116,943,199,239,83.3,86,121,71.1,12,25,48.0,3,2.8,2.2,0.2,17,17,14,3,34,20,24.1,5,10,5,7,29,22,17,0,17,9,29,3,1,Matches,441,431,9,1,2,0,35,2,0,0,0,0,328,1,18,2,0,0,21,64,20,35,9,10,2,0,0,92,11,32,25.6,France
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",79,Oussama,,Haddadi,3804,1992-01-28,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",120717,left,O. Haddadi,16276,Oussama Haddadi,Oussama Haddadi,Oussama Haddadi,tn TUN,DF,Dijon,25,1992,27.8,1055,1416,74.5,19074,6789,487,564,86.3,403,527,76.5,140,232,60.3,1,1.5,1.5,-0.5,25,59,32,14,93,44,29.8,33,9,2,14,47,33,29,12,17,43,87,79,1,Matches,1416,1148,262,21,0,21,82,241,0,0,0,0,1055,6,48,6,1,0,44,13,3,82,43,29,0,2,0,182,17,28,37.8,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",93,St\u00e9phane,,Ruffier,3782,1986-09-27,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25845,right,S. Ruffier,null,Stéphane Ruffier,Stéphane Ruffier,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,30,1986,34.6,782,1142,68.5,23734,17900,78,79,98.7,379,382,99.2,325,677,48.0,0,0.0,0.0,0.0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,14,1,Matches,1142,761,380,104,0,3,0,0,0,0,0,0,782,1,3,1,1,0,0,1,0,0,0,0,0,0,0,52,4,2,66.7,France
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Pietro,,Pellegri,19830,2001-03-17,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",481329,right,P. Pellegri,null,Pietro Pellegri,Pietro Pellegri,Pietro Pellegri,it ITA,FW,Monaco,16,2001,0.3,3,7,42.9,25,1,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,1,0,1,0,0,0,0,Matches,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,20.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,Adama,,Niane,3795,1993-06-16,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",219350,right,A. Niane,19001,Adama Niane,Adama Niane,Adama Niane,ml MLI,FW,Troyes,24,1993,24.0,381,573,66.5,4813,671,240,320,75.0,91,142,64.1,14,25,56.0,2,1.5,0.9,0.5,17,17,6,2,27,22,23.1,5,10,7,6,26,20,11,2,9,9,31,13,0,Matches,573,512,60,0,1,2,12,3,0,0,0,0,381,1,16,6,0,0,36,28,31,12,9,12,2,0,0,78,74,189,28.1,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,Stanley,,Nsoki,3767,1999-04-09,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",397030,left,S. Nsoki,null,Stanley Nsoki,Stanley N'Soki,Stanley N'Soki,fr FRA,DF,Paris S-G,18,1999,0.3,16,16,100.0,202,102,9,9,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,Matches,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,France
"{'name': 'Guyana', 'id': '328', 'alpha3code': 'GUY', 'alpha2code': 'GY'}",77,Martin,,Braithwaite,1620,1991-06-05,177,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",55968,right,M. Braithwaite,7712,Martin Braithwaite,Martin Braithwaite,Martin Braithwaite,dk DEN,FW,Bordeaux,26,1991,10.2,151,212,71.2,2040,339,94,125,75.2,39,56,69.6,9,11,81.8,3,2.3,1.5,0.7,7,9,1,1,13,6,16.7,0,4,2,1,6,5,6,2,4,0,6,3,0,Matches,212,196,15,0,0,1,9,0,0,0,0,0,151,1,5,3,0,0,13,7,4,9,0,4,0,0,0,25,20,27,42.6,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",81,Nolan,,Roux,3777,1988-03-01,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25716,right,N. Roux,null,Nolan Roux,Nolan Roux,Nolan Roux,fr FRA,"FW,MF",Metz,29,1988,31.5,541,807,67.0,9076,2090,288,381,75.6,197,302,65.2,44,70,62.9,1,1.9,1.2,-0.9,26,61,17,3,81,24,18.4,8,10,6,7,38,31,32,2,30,25,49,22,0,Matches,807,777,27,1,2,11,20,3,0,0,0,0,541,3,20,8,0,0,47,60,17,20,25,17,0,0,0,124,67,91,42.4,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Andy,,Delort,3780,1991-10-09,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25745,right,A. Delort,null,Andy Delort,Andy Delort,Andy Delort,dz ALG,FW,Toulouse,25,1991,25.9,472,841,56.1,6911,1841,271,408,66.4,135,237,57.0,36,112,32.1,5,5.1,4.3,-0.1,44,38,23,11,62,20,21.1,2,9,9,4,19,15,10,0,10,12,32,22,0,Matches,841,746,93,28,0,6,112,10,19,8,10,0,472,2,38,5,0,0,70,31,29,112,12,13,0,2,0,60,98,100,49.5,France
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",80,Lukas,,Lerager,3772,1993-07-12,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",56441,right,L. Lerager,7712,Lukas Lerager,Lukas Lerager,Lukas Lerager,dk DEN,MF,Bordeaux,24,1993,36.5,1221,1608,75.9,19356,6341,608,732,83.1,454,576,78.8,92,162,56.8,1,2.5,3.2,-1.5,24,127,23,2,180,107,30.8,33,61,13,33,107,74,44,8,36,67,174,66,1,Matches,1608,1564,34,31,6,13,20,3,0,0,0,0,1221,10,30,8,0,0,72,53,5,20,67,74,0,0,0,225,99,75,56.9,France
"{'name': 'Comoros', 'id': '174', 'alpha3code': 'COM', 'alpha2code': 'KM'}",70,Zaydou,,Youssouf,3772,1999-07-11,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",482491,left,Z. Youssouf,null,Zaydou Youssouf,Zaydou Youssouf,Zaydou Youssouf,km COM,FW,Bordeaux,18,1999,1.5,36,53,67.9,552,108,23,31,74.2,8,12,66.7,4,9,44.4,0,0.0,0.0,0.0,1,2,0,0,4,3,50.0,2,1,0,1,2,1,1,0,1,1,4,1,0,Matches,53,49,4,1,0,0,2,3,0,0,0,0,36,0,0,2,0,0,3,3,0,2,1,1,0,0,0,7,2,0,100.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",78,Alexis,,Blin,3780,1996-09-16,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",253333,right,A. Blin,null,Alexis Blin,Alexis Blin,Alexis Blin,fr FRA,MF,Toulouse,20,1996,21.0,597,774,77.1,9623,3549,317,381,83.2,212,269,78.8,49,88,55.7,3,1.4,1.6,1.6,7,91,7,4,98,57,31.9,23,30,4,22,69,47,27,6,21,31,88,31,0,Matches,774,754,16,11,0,6,15,5,0,0,0,0,597,4,11,5,0,0,31,37,0,15,31,37,1,1,0,129,33,36,47.8,France
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",72,Amine,,Gouiri,3766,2000-02-16,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",449985,right,A. Gouiri,4423,Amine Gouiri,Amine Gouiri,Amine Gouiri,dz ALG,"FW,MF",Lyon,17,2000,0.9,16,20,80.0,214,24,10,10,100.0,4,4,100.0,1,1,100.0,0,0.1,0.0,-0.1,2,1,1,0,2,1,0.0,1,0,0,0,1,1,0,0,0,2,3,0,0,Matches,20,20,0,0,0,1,1,0,0,0,0,0,16,0,2,0,0,0,1,1,0,1,2,1,0,0,0,4,0,2,0.0,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",92,Issa,,Diop,3780,1997-01-09,194,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286380,right,I. Diop,4425,Issa Diop,Issa Diop,Issa Diop,fr FRA,DF,Toulouse,20,1997,34.0,989,1247,79.3,20054,8739,325,371,87.6,517,598,86.5,136,248,54.8,0,0.6,0.8,-0.6,5,91,4,2,106,58,43.8,35,22,1,21,48,27,38,25,13,76,134,128,0,Matches,1247,1167,76,74,0,14,2,2,0,0,0,0,989,4,14,8,0,0,31,24,1,2,76,43,0,0,1,200,57,36,61.3,France
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",75,Enock,,Kwateng,3770,1997-04-09,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286381,right,E. Kwateng,null,Enock Kwateng,Enock Kwateng,Enock Kwateng,fr FRA,DF,Nantes,20,1997,1.0,26,41,63.4,416,251,11,13,84.6,14,20,70.0,1,6,16.7,0,0.0,0.0,0.0,0,0,0,0,3,8,63.6,6,2,0,7,11,4,2,0,2,1,9,7,0,Matches,41,33,8,0,0,0,0,8,0,0,0,0,26,0,1,0,0,0,0,0,0,0,1,6,0,0,0,10,1,0,100.0,France
